protocol,noise_model,parameter,circuit_label,n_failed_test_rounds,decoded_output,correct_value,match,computation_outcomes_count
FK12,malicious,0.2,circuit5028.qasm,10,0,0,✓,35
FK12,malicious,0.2,circuit4871.qasm,7,1,1,✓,60
FK12,malicious,0.2,circuit7077.qasm,7,1,1,✓,61
FK12,malicious,0.2,circuit2264.qasm,7,0,0,✓,41
FK12,malicious,0.2,circuit8380.qasm,10,0,0,✓,35
FK12,malicious,0.2,circuit4002.qasm,9,1,1,✓,52
FK12,malicious,0.2,circuit6691.qasm,6,1,1,✓,53
FK12,malicious,0.25,circuit6691.qasm,13,1,1,✓,55
FK12,malicious,0.2,circuit0126.qasm,7,0,0,✓,38
FK12,malicious,0.2,circuit9611.qasm,10,1,1,✓,63
FK12,malicious,0.2,circuit4611.qasm,8,0,0,✓,37
FK12,malicious,0.2,circuit3191.qasm,9,1,1,✓,68
FK12,malicious,0.2,circuit5679.qasm,10,1,1,✓,53
FK12,malicious,0.2,circuit6124.qasm,8,0,0,✓,39
FK12,malicious,0.2,circuit0302.qasm,7,1,1,✓,58
FK12,malicious,0.2,circuit8253.qasm,10,1,1,✓,59
FK12,malicious,0.2,circuit5607.qasm,11,1,1,✓,65
FK12,malicious,0.2,circuit2343.qasm,15,0,0,✓,39
FK12,malicious,0.2,circuit2419.qasm,7,1,1,✓,61
FK12,malicious,0.2,circuit0905.qasm,10,1,1,✓,61
FK12,malicious,0.2,circuit6067.qasm,4,1,1,✓,62
FK12,malicious,0.2,circuit1864.qasm,9,1,1,✓,64
FK12,malicious,0.2,circuit0255.qasm,8,0,0,✓,47
FK12,malicious,0.2,circuit7587.qasm,15,1,1,✓,62
FK12,malicious,0.2,circuit5565.qasm,10,1,1,✓,62
FK12,malicious,0.2,circuit4703.qasm,6,1,1,✓,60
FK12,malicious,0.2,circuit8326.qasm,7,0,0,✓,43
FK12,malicious,0.25,circuit2343.qasm,8,0,0,✓,40
FK12,malicious,0.2,circuit0730.qasm,6,0,1,✗,46
FK12,malicious,0.2,circuit1480.qasm,7,1,1,✓,56
FK12,malicious,0.2,circuit7242.qasm,9,1,1,✓,62
FK12,malicious,0.2,circuit2715.qasm,10,0,0,✓,45
FK12,malicious,0.2,circuit7101.qasm,8,1,1,✓,51
FK12,malicious,0.2,circuit8043.qasm,10,0,0,✓,34
FK12,malicious,0.2,circuit7947.qasm,7,1,1,✓,60
FK12,malicious,0.3,circuit4871.qasm,14,1,1,✓,54
FK12,malicious,0.3,circuit7077.qasm,10,1,1,✓,55
FK12,malicious,0.3,circuit4002.qasm,14,1,1,✓,51
FK12,malicious,0.3,circuit6691.qasm,17,1,1,✓,59
FK12,malicious,0.25,circuit4708.qasm,8,1,1,✓,53
FK12,malicious,0.3,circuit0126.qasm,10,0,0,✓,40
FK12,malicious,0.3,circuit9611.qasm,16,1,1,✓,57
FK12,malicious,0.3,circuit4611.qasm,14,0,0,✓,43
FK12,malicious,0.2,circuit6734.qasm,7,1,1,✓,64
FK12,malicious,0.2,circuit3840.qasm,9,0,0,✓,48
FK12,malicious,0.3,circuit7587.qasm,18,1,1,✓,59
FK12,malicious,0.2,circuit9678.qasm,10,1,1,✓,67
FK12,malicious,0.25,circuit7077.qasm,5,1,1,✓,54
FK12,malicious,0.2,circuit2017.qasm,9,1,1,✓,57
FK12,malicious,0.25,circuit2264.qasm,10,0,0,✓,36
FK12,malicious,0.3,circuit8253.qasm,18,1,1,✓,53
FK12,malicious,0.3,circuit0905.qasm,13,1,1,✓,59
FK12,malicious,0.25,circuit4002.qasm,12,1,1,✓,63
FK12,malicious,0.25,circuit0126.qasm,16,0,0,✓,34
FK12,malicious,0.25,circuit4611.qasm,11,0,0,✓,45
FK12,malicious,0.25,circuit9611.qasm,13,1,1,✓,57
FK12,malicious,0.2,circuit0427.qasm,11,0,0,✓,37
FK12,malicious,0.2,circuit4708.qasm,11,1,1,✓,56
FK12,malicious,0.2,circuit4909.qasm,8,0,0,✓,48
FK12,malicious,0.2,circuit0086.qasm,12,0,0,✓,35
FK12,malicious,0.2,circuit8242.qasm,4,1,1,✓,62
FK12,malicious,0.2,circuit0662.qasm,3,0,0,✓,44
FK12,malicious,0.25,circuit8024.qasm,13,0,1,✗,49
FK12,malicious,0.2,circuit8036.qasm,8,1,1,✓,58
FK12,malicious,0.2,circuit6104.qasm,5,0,0,✓,41
FK12,malicious,0.2,circuit7197.qasm,8,1,1,✓,64
FK12,malicious,0.2,circuit8725.qasm,9,0,0,✓,47
FK12,malicious,0.2,circuit1665.qasm,8,0,0,✓,42
FK12,malicious,0.2,circuit8433.qasm,11,0,0,✓,34
FK12,malicious,0.2,circuit0499.qasm,7,1,1,✓,71
FK12,malicious,0.2,circuit6424.qasm,10,0,0,✓,38
FK12,malicious,0.2,circuit5432.qasm,6,0,0,✓,33
FK12,malicious,0.2,circuit0581.qasm,12,1,1,✓,63
FK12,malicious,0.2,circuit5104.qasm,8,1,1,✓,62
FK12,malicious,0.2,circuit5516.qasm,7,0,0,✓,40
FK12,malicious,0.2,circuit9081.qasm,11,1,1,✓,64
FK12,malicious,0.2,circuit8389.qasm,4,0,0,✓,40
FK12,malicious,0.2,circuit2424.qasm,7,1,1,✓,53
FK12,malicious,0.2,circuit9451.qasm,5,1,1,✓,62
FK12,malicious,0.2,circuit2204.qasm,9,0,0,✓,42
FK12,malicious,0.2,circuit6474.qasm,8,1,1,✓,72
FK12,malicious,0.2,circuit9803.qasm,5,0,0,✓,41
FK12,malicious,0.2,circuit8753.qasm,10,0,0,✓,43
FK12,malicious,0.2,circuit8024.qasm,6,1,1,✓,61
FK12,malicious,0.2,circuit8579.qasm,10,1,1,✓,58
FK12,malicious,0.25,circuit8232.qasm,9,0,0,✓,39
FK12,malicious,0.25,circuit6388.qasm,10,0,0,✓,42
FK12,malicious,0.25,circuit2696.qasm,12,1,1,✓,55
FK12,malicious,0.25,circuit4079.qasm,12,0,0,✓,40
FK12,malicious,0.25,circuit6547.qasm,9,0,0,✓,43
FK12,malicious,0.25,circuit9107.qasm,12,0,0,✓,44
FK12,malicious,0.25,circuit4871.qasm,12,1,1,✓,67
FK12,malicious,0.3,circuit8232.qasm,16,0,0,✓,39
FK12,malicious,0.3,circuit6388.qasm,16,0,0,✓,40
FK12,malicious,0.3,circuit2696.qasm,12,1,1,✓,53
FK12,malicious,0.25,circuit8380.qasm,11,0,0,✓,44
FK12,malicious,0.3,circuit9107.qasm,13,0,0,✓,45
FK12,malicious,0.3,circuit0255.qasm,12,1,0,✗,51
FK12,malicious,0.25,circuit5679.qasm,11,1,1,✓,60
FK12,malicious,0.25,circuit5607.qasm,6,1,1,✓,61
FK12,malicious,0.25,circuit3191.qasm,6,1,1,✓,57
FK12,malicious,0.25,circuit0302.qasm,14,1,1,✓,62
FK12,malicious,0.3,circuit2264.qasm,10,0,0,✓,41
FK12,malicious,0.25,circuit7587.qasm,15,1,1,✓,59
FK12,malicious,0.3,circuit8380.qasm,12,0,0,✓,39
FK12,malicious,0.25,circuit0905.qasm,10,1,1,✓,71
FK12,malicious,0.25,circuit0255.qasm,13,0,0,✓,39
FK12,malicious,0.25,circuit4703.qasm,4,1,1,✓,57
FK12,malicious,0.25,circuit2419.qasm,11,1,1,✓,56
FK12,malicious,0.25,circuit8253.qasm,10,1,1,✓,53
FK12,malicious,0.25,circuit6067.qasm,13,1,1,✓,62
FK12,malicious,0.3,circuit6067.qasm,13,1,1,✓,53
FK12,malicious,0.25,circuit6124.qasm,14,0,0,✓,43
FK12,malicious,0.25,circuit0730.qasm,20,1,1,✓,55
FK12,malicious,0.25,circuit5565.qasm,10,1,1,✓,59
FK12,malicious,0.25,circuit1864.qasm,9,0,1,✗,49
FK12,malicious,0.25,circuit1480.qasm,8,1,1,✓,51
FK12,malicious,0.25,circuit7242.qasm,12,1,1,✓,65
FK12,malicious,0.25,circuit2886.qasm,12,1,1,✓,65
FK12,malicious,0.25,circuit7101.qasm,11,1,1,✓,64
FK12,malicious,0.25,circuit8326.qasm,11,0,0,✓,39
FK12,malicious,0.25,circuit2715.qasm,9,1,0,✗,52
FK12,malicious,0.25,circuit8043.qasm,8,0,0,✓,41
FK12,malicious,0.25,circuit7947.qasm,7,1,1,✓,68
FK12,malicious,0.25,circuit6663.qasm,12,0,0,✓,39
FK12,malicious,0.25,circuit3387.qasm,10,1,1,✓,58
FK12,malicious,0.25,circuit7085.qasm,12,0,0,✓,35
FK12,malicious,0.25,circuit9678.qasm,15,1,1,✓,67
FK12,malicious,0.25,circuit2244.qasm,15,1,1,✓,66
FK12,malicious,0.25,circuit4932.qasm,11,1,1,✓,60
FK12,malicious,0.3,circuit2471.qasm,15,0,0,✓,48
FK12,malicious,0.25,circuit3840.qasm,14,0,0,✓,37
FK12,malicious,0.25,circuit3047.qasm,10,1,1,✓,65
FK12,malicious,0.25,circuit8556.qasm,7,0,0,✓,34
FK12,malicious,0.25,circuit6734.qasm,9,1,1,✓,58
FK12,malicious,0.3,circuit3498.qasm,9,0,0,✓,43
FK12,malicious,0.25,circuit8100.qasm,8,0,0,✓,42
FK12,malicious,0.25,circuit7799.qasm,13,0,0,✓,37
FK12,malicious,0.25,circuit3751.qasm,11,1,1,✓,58
FK12,malicious,0.25,circuit2017.qasm,12,1,1,✓,58
FK12,malicious,0.25,circuit5383.qasm,15,0,0,✓,44
FK12,malicious,0.25,circuit5296.qasm,9,1,1,✓,57
FK12,malicious,0.3,circuit4708.qasm,10,1,1,✓,56
FK12,malicious,0.3,circuit4909.qasm,13,0,0,✓,49
FK12,malicious,0.25,circuit2587.qasm,16,1,1,✓,63
FK12,malicious,0.25,circuit9638.qasm,10,0,0,✓,45
FK12,malicious,0.25,circuit0742.qasm,6,1,1,✓,59
FK12,malicious,0.25,circuit3589.qasm,6,0,0,✓,39
FK12,malicious,0.25,circuit0571.qasm,15,0,0,✓,43
FK12,malicious,0.3,circuit8579.qasm,15,0,1,✗,48
FK12,malicious,0.1,circuit5516.qasm,3,0,0,✓,43
FK12,malicious,0.3,circuit6104.qasm,16,0,0,✓,42
FK12,malicious,0.3,circuit8036.qasm,13,1,1,✓,53
FK12,malicious,0.3,circuit0581.qasm,11,1,1,✓,56
FK12,malicious,0.1,circuit6474.qasm,1,1,1,✓,69
FK12,malicious,0.1,circuit2424.qasm,3,1,1,✓,58
FK12,malicious,0.1,circuit9451.qasm,6,1,1,✓,63
FK12,malicious,0.35,circuit0302.qasm,13,1,1,✓,53
FK12,malicious,0.25,circuit2971.qasm,15,1,1,✓,59
FK12,malicious,0.25,circuit5613.qasm,8,0,0,✓,42
FK12,malicious,0.1,circuit1665.qasm,5,0,0,✓,37
FK12,malicious,0.25,circuit8891.qasm,13,0,0,✓,42
FK12,malicious,0.1,circuit5104.qasm,4,1,1,✓,62
FK12,malicious,0.25,circuit3498.qasm,10,0,0,✓,44
FK12,malicious,0.25,circuit4099.qasm,16,1,1,✓,58
FK12,malicious,0.25,circuit3783.qasm,13,1,1,✓,57
FK12,malicious,0.25,circuit0086.qasm,12,0,0,✓,38
FK12,malicious,0.25,circuit8242.qasm,9,1,1,✓,60
FK12,malicious,0.35,circuit4002.qasm,13,1,1,✓,54
FK12,malicious,0.1,circuit8579.qasm,4,1,1,✓,62
FK12,malicious,0.3,circuit1737.qasm,13,1,1,✓,60
FK12,malicious,0.25,circuit9081.qasm,12,1,1,✓,65
FK12,malicious,0.25,circuit0662.qasm,8,0,0,✓,35
FK12,malicious,0.25,circuit0427.qasm,11,0,0,✓,46
FK12,malicious,0.1,circuit9803.qasm,5,1,0,✗,51
FK12,malicious,0.25,circuit8036.qasm,15,1,1,✓,59
FK12,malicious,0.25,circuit6424.qasm,17,0,0,✓,38
FK12,malicious,0.25,circuit8725.qasm,16,0,0,✓,42
FK12,malicious,0.25,circuit5104.qasm,10,1,1,✓,57
FK12,malicious,0.25,circuit6104.qasm,10,0,0,✓,41
FK12,malicious,0.25,circuit0499.qasm,9,1,1,✓,62
FK12,malicious,0.25,circuit7197.qasm,9,1,1,✓,59
FK12,malicious,0.25,circuit4909.qasm,14,0,0,✓,48
FK12,malicious,0.25,circuit1665.qasm,9,0,0,✓,49
FK12,malicious,0.25,circuit5516.qasm,16,0,0,✓,36
FK12,malicious,0.25,circuit5432.qasm,8,0,0,✓,41
FK12,malicious,0.25,circuit8389.qasm,12,0,0,✓,38
FK12,malicious,0.25,circuit2424.qasm,10,1,1,✓,53
FK12,malicious,0.25,circuit2204.qasm,12,0,0,✓,36
FK12,malicious,0.25,circuit9451.qasm,12,1,1,✓,59
FK12,malicious,0.25,circuit6474.qasm,13,1,1,✓,62
FK12,malicious,0.25,circuit8753.qasm,11,0,0,✓,45
FK12,malicious,0.25,circuit9803.qasm,16,0,0,✓,45
FK12,malicious,0.3,circuit0662.qasm,14,0,0,✓,43
FK12,malicious,0.25,circuit8579.qasm,5,1,1,✓,64
FK12,malicious,0.35,circuit7242.qasm,19,0,1,✗,45
FK12,malicious,0.3,circuit4079.qasm,13,0,0,✓,47
FK12,malicious,0.3,circuit6547.qasm,14,0,0,✓,39
FK12,malicious,0.3,circuit5565.qasm,18,1,1,✓,58
FK12,malicious,0.3,circuit8326.qasm,10,0,0,✓,42
FK12,malicious,0.3,circuit4932.qasm,10,1,1,✓,64
FK12,malicious,0.35,circuit2696.qasm,19,1,1,✓,54
FK12,malicious,0.3,circuit7085.qasm,14,0,0,✓,42
FK12,malicious,0.35,circuit9107.qasm,15,0,0,✓,42
FK12,malicious,0.3,circuit2017.qasm,12,1,1,✓,53
FK12,malicious,0.3,circuit3840.qasm,12,0,0,✓,40
FK12,malicious,0.35,circuit8380.qasm,15,1,0,✗,50
FK12,malicious,0.35,circuit5607.qasm,17,1,1,✓,59
FK12,malicious,0.3,circuit6124.qasm,11,0,0,✓,49
FK12,malicious,0.3,circuit2343.qasm,12,0,0,✓,40
FK12,malicious,0.3,circuit4703.qasm,17,1,1,✓,71
FK12,malicious,0.3,circuit1864.qasm,7,1,1,✓,65
FK12,malicious,0.3,circuit2419.qasm,12,0,1,✗,49
FK12,malicious,0.3,circuit0730.qasm,10,1,1,✓,54
FK12,malicious,0.3,circuit7242.qasm,15,0,1,✗,46
FK12,malicious,0.3,circuit2715.qasm,11,0,0,✓,48
FK12,malicious,0.35,circuit9638.qasm,16,0,0,✓,49
FK12,malicious,0.3,circuit7947.qasm,14,1,1,✓,56
FK12,malicious,0.3,circuit2886.qasm,12,1,1,✓,56
FK12,malicious,0.3,circuit3387.qasm,16,1,1,✓,64
FK12,malicious,0.3,circuit1480.qasm,18,1,1,✓,56
FK12,malicious,0.3,circuit8043.qasm,9,0,0,✓,46
FK12,malicious,0.3,circuit7101.qasm,17,1,1,✓,67
FK12,malicious,0.3,circuit6663.qasm,10,1,0,✗,59
FK12,malicious,0.35,circuit3647.qasm,20,1,1,✓,58
FK12,malicious,0.3,circuit2244.qasm,14,1,1,✓,63
FK12,malicious,0.3,circuit9678.qasm,15,1,1,✓,55
FK12,malicious,0.3,circuit6734.qasm,12,1,1,✓,56
FK12,malicious,0.3,circuit3047.qasm,19,1,1,✓,61
FK12,malicious,0.35,circuit2419.qasm,16,1,1,✓,60
FK12,malicious,0.35,circuit2971.qasm,18,1,1,✓,53
FK12,malicious,0.35,circuit4703.qasm,15,1,1,✓,59
FK12,malicious,0.3,circuit8100.qasm,18,0,0,✓,46
FK12,malicious,0.3,circuit8556.qasm,11,0,0,✓,44
FK12,malicious,0.35,circuit0086.qasm,15,0,0,✓,39
FK12,malicious,0.3,circuit7799.qasm,13,0,0,✓,39
FK12,malicious,0.35,circuit5613.qasm,25,0,0,✓,38
FK12,malicious,0.35,circuit1737.qasm,18,1,1,✓,53
FK12,malicious,0.3,circuit5383.qasm,18,0,0,✓,40
FK12,malicious,0.3,circuit3751.qasm,13,1,1,✓,65
FK12,malicious,0.3,circuit5296.qasm,14,0,1,✗,47
FK12,malicious,0.3,circuit9638.qasm,11,0,0,✓,44
FK12,malicious,0.3,circuit2587.qasm,16,1,1,✓,59
FK12,malicious,0.3,circuit0571.qasm,11,1,0,✗,50
FK12,malicious,0.3,circuit0742.qasm,11,1,1,✓,52
FK12,malicious,0.3,circuit9367.qasm,10,1,1,✓,57
FK12,malicious,0.3,circuit3589.qasm,12,0,0,✓,36
FK12,malicious,0.3,circuit5028.qasm,13,0,0,✓,39
FK12,malicious,0.35,circuit3498.qasm,13,1,0,✗,59
FK12,malicious,0.3,circuit3647.qasm,9,1,1,✓,60
FK12,malicious,0.3,circuit5613.qasm,10,0,0,✓,36
FK12,malicious,0.3,circuit2971.qasm,17,1,1,✓,63
FK12,malicious,0.35,circuit0662.qasm,20,0,0,✓,38
FK12,malicious,0.35,circuit2471.qasm,16,0,0,✓,48
FK12,malicious,0.35,circuit8891.qasm,16,1,0,✗,55
FK12,malicious,0.3,circuit3669.qasm,16,0,0,✓,36
FK12,malicious,0.3,circuit3191.qasm,18,1,1,✓,63
FK12,malicious,0.3,circuit5679.qasm,15,1,1,✓,53
FK12,malicious,0.3,circuit5607.qasm,12,1,1,✓,56
FK12,malicious,0.3,circuit8891.qasm,13,0,0,✓,49
FK12,malicious,0.3,circuit0302.qasm,12,1,1,✓,53
FK12,malicious,0.3,circuit3783.qasm,12,1,1,✓,55
FK12,malicious,0.3,circuit4099.qasm,10,1,1,✓,53
FK12,malicious,0.3,circuit0086.qasm,16,0,0,✓,37
FK12,malicious,0.3,circuit8242.qasm,15,1,1,✓,54
FK12,malicious,0.35,circuit0581.qasm,17,1,1,✓,60
FK12,malicious,0.3,circuit0427.qasm,16,0,0,✓,45
FK12,malicious,0.3,circuit8725.qasm,15,0,0,✓,48
FK12,malicious,0.3,circuit6424.qasm,10,0,0,✓,38
FK12,malicious,0.3,circuit7197.qasm,16,1,1,✓,60
FK12,malicious,0.3,circuit8433.qasm,13,0,0,✓,42
FK12,malicious,0.3,circuit0499.qasm,17,1,1,✓,50
FK12,malicious,0.3,circuit5104.qasm,16,1,1,✓,53
FK12,malicious,0.3,circuit1665.qasm,13,0,0,✓,41
FK12,malicious,0.3,circuit9081.qasm,14,1,1,✓,57
FK12,malicious,0.3,circuit5516.qasm,11,0,0,✓,47
FK12,malicious,0.35,circuit3669.qasm,15,0,0,✓,45
FK12,malicious,0.3,circuit5432.qasm,14,0,0,✓,43
FK12,malicious,0.3,circuit6474.qasm,15,1,1,✓,67
FK12,malicious,0.3,circuit9451.qasm,15,1,1,✓,53
FK12,malicious,0.3,circuit8389.qasm,20,0,0,✓,38
FK12,malicious,0.3,circuit2424.qasm,14,1,1,✓,54
FK12,malicious,0.3,circuit2204.qasm,15,0,0,✓,40
FK12,malicious,0.3,circuit8753.qasm,21,0,0,✓,45
FK12,malicious,0.3,circuit9803.qasm,15,1,0,✗,53
FK12,malicious,0.3,circuit8024.qasm,15,0,1,✗,49
FK12,malicious,0.35,circuit6547.qasm,20,1,0,✗,52
FK12,malicious,0.35,circuit6388.qasm,13,0,0,✓,45
FK12,malicious,0.35,circuit8232.qasm,15,0,0,✓,49
FK12,malicious,0.35,circuit4079.qasm,14,0,0,✓,49
FK12,malicious,0.35,circuit7077.qasm,16,1,1,✓,55
FK12,malicious,0.35,circuit2264.qasm,16,0,0,✓,45
FK12,malicious,0.35,circuit4871.qasm,16,1,1,✓,50
FK12,malicious,0.35,circuit0126.qasm,16,1,0,✗,50
FK12,malicious,0.35,circuit4611.qasm,16,0,0,✓,43
FK12,malicious,0.35,circuit6691.qasm,18,1,1,✓,56
FK12,malicious,0.35,circuit5679.qasm,18,1,1,✓,57
FK12,malicious,0.35,circuit3191.qasm,15,1,1,✓,58
FK12,malicious,0.4,circuit6124.qasm,20,1,0,✗,52
FK12,malicious,0.35,circuit7587.qasm,19,1,1,✓,52
FK12,malicious,0.35,circuit9611.qasm,19,1,1,✓,60
FK12,malicious,0.35,circuit8253.qasm,17,0,1,✗,45
FK12,malicious,0.35,circuit0255.qasm,18,0,0,✓,46
FK12,malicious,0.35,circuit6067.qasm,20,1,1,✓,51
FK12,malicious,0.35,circuit6124.qasm,18,0,0,✓,42
FK12,malicious,0.35,circuit2343.qasm,13,0,0,✓,35
FK12,malicious,0.35,circuit0905.qasm,13,1,1,✓,56
FK12,malicious,0.35,circuit5516.qasm,22,0,0,✓,44
FK12,malicious,0.4,circuit0742.qasm,24,1,1,✓,50
FK12,malicious,0.4,circuit0427.qasm,18,1,0,✗,56
FK12,malicious,0.4,circuit3647.qasm,19,1,1,✓,53
FK12,malicious,0.4,circuit7197.qasm,24,1,1,✓,61
FK12,malicious,0.35,circuit1864.qasm,14,1,1,✓,54
FK12,malicious,0.35,circuit0730.qasm,16,1,1,✓,59
FK12,malicious,0.4,circuit3498.qasm,15,1,0,✗,50
FK12,malicious,0.35,circuit5565.qasm,16,1,1,✓,59
FK12,malicious,0.4,circuit3783.qasm,24,1,1,✓,51
FK12,malicious,0.4,circuit6663.qasm,19,0,0,✓,45
FK12,malicious,0.35,circuit8326.qasm,16,0,0,✓,43
FK12,malicious,0.4,circuit0581.qasm,21,0,1,✗,46
FK12,malicious,0.35,circuit2715.qasm,22,1,0,✗,52
FK12,malicious,0.4,circuit0905.qasm,23,1,1,✓,52
FK12,malicious,0.4,circuit7587.qasm,28,0,1,✗,47
FK12,malicious,0.35,circuit1480.qasm,15,1,1,✓,50
FK12,malicious,0.35,circuit7101.qasm,15,1,1,✓,60
FK12,malicious,0.4,circuit8253.qasm,16,1,1,✓,53
FK12,malicious,0.35,circuit8043.qasm,18,0,0,✓,46
FK12,malicious,0.4,circuit8036.qasm,21,1,1,✓,51
FK12,malicious,0.35,circuit3387.qasm,19,1,1,✓,54
FK12,malicious,0.4,circuit6067.qasm,23,0,1,✗,48
FK12,malicious,0.35,circuit7947.qasm,14,0,1,✗,49
FK12,malicious,0.35,circuit6663.qasm,25,0,0,✓,45
FK12,malicious,0.4,circuit8433.qasm,26,1,0,✗,55
FK12,malicious,0.35,circuit2886.qasm,17,0,1,✗,48
FK12,malicious,0.35,circuit7085.qasm,10,0,0,✓,35
FK12,malicious,0.35,circuit2244.qasm,17,1,1,✓,54
FK12,malicious,0.35,circuit4932.qasm,16,1,1,✓,58
FK12,malicious,0.35,circuit4909.qasm,18,1,0,✗,54
FK12,malicious,0.35,circuit3840.qasm,14,1,0,✗,52
FK12,malicious,0.35,circuit3047.qasm,17,1,1,✓,54
FK12,malicious,0.35,circuit0427.qasm,16,1,0,✗,51
FK12,malicious,0.35,circuit6734.qasm,17,1,1,✓,57
FK12,malicious,0.35,circuit8100.qasm,26,1,0,✗,52
FK12,malicious,0.35,circuit9678.qasm,13,1,1,✓,52
FK12,malicious,0.35,circuit2017.qasm,17,1,1,✓,58
FK12,malicious,0.35,circuit8433.qasm,11,0,0,✓,48
FK12,malicious,0.35,circuit8036.qasm,17,1,1,✓,58
FK12,malicious,0.35,circuit8556.qasm,16,0,0,✓,49
FK12,malicious,0.35,circuit3751.qasm,13,1,1,✓,53
FK12,malicious,0.4,circuit5565.qasm,23,1,1,✓,55
FK12,malicious,0.35,circuit7799.qasm,15,0,0,✓,49
FK12,malicious,0.35,circuit6424.qasm,21,0,0,✓,37
FK12,malicious,0.35,circuit8725.qasm,20,0,0,✓,48
FK12,malicious,0.4,circuit8326.qasm,17,0,0,✓,47
FK12,malicious,0.4,circuit6474.qasm,25,1,1,✓,58
FK12,malicious,0.35,circuit5296.qasm,19,1,1,✓,54
FK12,malicious,0.35,circuit7197.qasm,21,1,1,✓,60
FK12,malicious,0.35,circuit2587.qasm,16,1,1,✓,54
FK12,malicious,0.35,circuit0499.qasm,17,1,1,✓,60
FK12,malicious,0.35,circuit1665.qasm,12,0,0,✓,44
FK12,malicious,0.35,circuit5104.qasm,13,1,1,✓,57
FK12,malicious,0.35,circuit5383.qasm,17,0,0,✓,44
FK12,malicious,0.35,circuit6104.qasm,11,0,0,✓,44
FK12,malicious,0.35,circuit0742.qasm,18,1,1,✓,63
FK12,malicious,0.35,circuit5432.qasm,19,0,0,✓,41
FK12,malicious,0.35,circuit2424.qasm,13,1,1,✓,59
FK12,malicious,0.35,circuit8753.qasm,16,0,0,✓,48
FK12,malicious,0.35,circuit0571.qasm,20,0,0,✓,40
FK12,malicious,0.35,circuit9081.qasm,18,1,1,✓,53
FK12,malicious,0.35,circuit6474.qasm,17,0,1,✗,47
FK12,malicious,0.35,circuit9451.qasm,18,1,1,✓,54
FK12,malicious,0.35,circuit9803.qasm,13,0,0,✓,45
FK12,malicious,0.35,circuit8389.qasm,24,0,0,✓,45
FK12,malicious,0.35,circuit2204.qasm,15,0,0,✓,47
FK12,malicious,0.35,circuit8579.qasm,18,1,1,✓,54
FK12,malicious,0.35,circuit8024.qasm,21,1,1,✓,51
FK12,malicious,0.4,circuit6547.qasm,21,0,0,✓,46
FK12,malicious,0.4,circuit6388.qasm,26,1,0,✗,50
FK12,malicious,0.4,circuit4079.qasm,19,0,0,✓,49
FK12,malicious,0.35,circuit3589.qasm,17,0,0,✓,44
FK12,malicious,0.4,circuit8232.qasm,21,1,0,✗,50
FK12,malicious,0.4,circuit9107.qasm,22,1,0,✗,56
FK12,malicious,0.4,circuit2696.qasm,22,1,1,✓,50
FK12,malicious,0.35,circuit9367.qasm,11,1,1,✓,55
FK12,malicious,0.4,circuit2264.qasm,25,0,0,✓,40
FK12,malicious,0.35,circuit5028.qasm,17,0,0,✓,47
FK12,malicious,0.4,circuit8380.qasm,22,0,0,✓,49
FK12,malicious,0.4,circuit7077.qasm,22,1,1,✓,54
FK12,malicious,0.4,circuit4871.qasm,20,0,1,✗,45
FK12,malicious,0.4,circuit4002.qasm,18,1,1,✓,53
FK12,malicious,0.4,circuit9611.qasm,24,0,1,✗,49
FK12,malicious,0.4,circuit5679.qasm,25,1,1,✓,54
FK12,malicious,0.4,circuit4611.qasm,24,0,0,✓,41
FK12,malicious,0.4,circuit6691.qasm,28,1,1,✓,55
FK12,malicious,0.4,circuit5607.qasm,17,1,1,✓,55
FK12,malicious,0.4,circuit0126.qasm,14,0,0,✓,49
FK12,malicious,0.4,circuit0302.qasm,25,1,1,✓,61
FK12,malicious,0.4,circuit3191.qasm,23,0,1,✗,48
FK12,malicious,0.4,circuit9803.qasm,21,0,0,✓,44
FK12,malicious,0.4,circuit0255.qasm,25,0,0,✓,44
FK12,malicious,0.5,circuit0255.qasm,22,1,0,✗,52
FK12,malicious,0.5,circuit5028.qasm,31,1,0,✗,52
FK12,malicious,0.4,circuit2343.qasm,24,0,0,✓,47
FK12,malicious,0.5,circuit8036.qasm,27,0,1,✗,45
FK12,malicious,0.4,circuit4703.qasm,23,1,1,✓,62
FK12,malicious,0.4,circuit2419.qasm,19,1,1,✓,55
FK12,malicious,0.4,circuit0730.qasm,21,1,1,✓,61
FK12,malicious,0.4,circuit1864.qasm,24,1,1,✓,50
FK12,malicious,0.5,circuit7799.qasm,29,1,0,✗,54
FK12,malicious,0.5,circuit0742.qasm,37,0,1,✗,47
FK12,malicious,0.5,circuit5613.qasm,24,0,0,✓,48
FK12,malicious,0.5,circuit2971.qasm,25,0,1,✗,47
FK12,malicious,0.4,circuit1480.qasm,19,0,1,✗,45
FK12,malicious,0.5,circuit4708.qasm,30,1,1,✓,55
FK12,malicious,0.5,circuit0905.qasm,18,0,1,✗,47
FK12,malicious,0.4,circuit7242.qasm,23,1,1,✓,53
FK12,malicious,0.4,circuit2715.qasm,19,0,0,✓,49
FK12,malicious,0.5,circuit8433.qasm,30,0,0,✓,44
FK12,malicious,0.4,circuit7101.qasm,26,0,1,✗,45
FK12,malicious,0.4,circuit7947.qasm,31,1,1,✓,57
FK12,malicious,0.4,circuit8043.qasm,28,0,0,✓,49
FK12,malicious,0.5,circuit9678.qasm,20,1,1,✓,50
